url,category,indicator,country,country_code,data_points,latest_year,collected_at
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=PRT,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Portugal,PRT,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=KOR,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),"Korea, Rep.",KOR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=AUS,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Australia,AUS,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=IDN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Indonesia,IDN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=THA,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Thailand,THA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SGP,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Singapore,SGP,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=MYS,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Malaysia,MYS,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=NGA,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Nigeria,NGA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=EGY,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),"Egypt, Arab Rep.",EGY,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=KEN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Kenya,KEN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=MAR,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Morocco,MAR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SEN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Senegal,SEN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=CIV,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Cote d'Ivoire,CIV,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=TUN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Tunisia,TUN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=CMR,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Cameroon,CMR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=MEX,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Mexico,MEX,24,2023,2026-03-06T12:49:38.014457
